case_id,resource,role,activity,FixedCost,ResourceCost,start_time,end_time,enabled_time
601,Clerk-000006,Clerk,Reject application,0,0.17,2023-04-03T15:31:56.376,2023-04-03T15:41:56.376,2023-04-03T15:31:56.376
600,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-04-03T15:25:42.241,2023-04-03T15:45:42.241,2023-04-03T15:25:42.241
604,Clerk-000007,Clerk,Check application form completeness,0,0.78,2023-04-03T15:00:00.000,2023-04-03T15:46:41.340,2023-04-03T15:00:00.000
602,Loan Officer-000001,Loan Officer,Assess loan risk,0,0.0,2023-04-03T15:27:24.103,2023-04-03T15:47:24.103,2023-04-03T15:27:24.103
602,Loan Officer-000003,Loan Officer,Design loan offer,0,0.0,2023-04-03T15:47:24.103,2023-04-03T15:51:31.232,2023-04-03T15:47:24.103
603,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-04-03T14:52:16.620,2023-04-03T15:55:25.619,2023-04-03T14:52:16.620
597,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-04-03T15:39:36.182,2023-04-03T15:59:36.182,2023-04-03T15:39:36.182
600,Clerk-000001,Clerk,Approve application,0,0.08,2023-04-04T08:00:00.000,2023-04-04T08:05:00.000,2023-04-03T16:45:42.241
605,Clerk-000008,Clerk,Check application form completeness,0,0.61,2023-04-03T15:30:00.000,2023-04-04T08:06:18.648,2023-04-03T15:30:00.000
597,Clerk-000004,Clerk,Reject application,0,0.17,2023-04-04T08:00:00.000,2023-04-04T08:10:00.000,2023-04-03T16:59:36.182
602,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-04-03T15:51:31.232,2023-04-04T08:11:31.232,2023-04-03T15:51:31.232
606,Clerk-000003,Clerk,Check application form completeness,0,0.35,2023-04-04T08:00:00.000,2023-04-04T08:20:49.215,2023-04-03T16:00:00.000
598,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-04-03T15:10:31.130,2023-04-04T08:27:15.126,2023-04-03T15:10:31.130
603,Loan Officer-000002,Loan Officer,Assess loan risk,0,0.0,2023-04-04T08:07:20.757,2023-04-04T08:27:20.757,2023-04-04T08:07:20.757
604,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-04-03T15:55:25.619,2023-04-04T08:29:38.732,2023-04-03T15:46:41.340
606,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-04-04T08:29:38.732,2023-04-04T08:35:21.994,2023-04-04T08:20:49.215
605,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-04-04T08:27:15.126,2023-04-04T08:36:37.609,2023-04-04T08:06:18.648
603,Loan Officer-000003,Loan Officer,Design loan offer,0,0.0,2023-04-04T08:27:20.757,2023-04-04T08:41:32.205,2023-04-04T08:27:20.757
598,Loan Officer-000001,Loan Officer,Assess loan risk,0,0.0,2023-04-04T08:27:15.126,2023-04-04T08:47:15.126,2023-04-04T08:27:15.126
598,Loan Officer-000004,Loan Officer,Design loan offer,0,0.0,2023-04-04T08:47:15.126,2023-04-04T08:59:31.908,2023-04-04T08:47:15.126
603,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-04-04T08:41:32.205,2023-04-04T09:01:32.205,2023-04-04T08:41:32.205
607,Clerk-000001,Clerk,Check application form completeness,0,0.56,2023-04-04T08:30:00.000,2023-04-04T09:03:46.830,2023-04-04T08:30:00.000
608,Clerk-000008,Clerk,Check application form completeness,0,0.24,2023-04-04T09:00:00.000,2023-04-04T09:14:36.815,2023-04-04T09:00:00.000
602,Clerk-000004,Clerk,Approve application,0,0.08,2023-04-04T09:11:31.232,2023-04-04T09:16:31.232,2023-04-04T09:11:31.232
598,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-04-04T08:59:31.908,2023-04-04T09:19:31.908,2023-04-04T08:59:31.908
605,Loan Officer-000002,Loan Officer,Assess loan risk,0,0.0,2023-04-04T09:05:10.973,2023-04-04T09:25:10.973,2023-04-04T09:05:10.973
608,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-04-04T09:14:36.815,2023-04-04T09:25:35.715,2023-04-04T09:14:36.815
607,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-04-04T09:03:46.830,2023-04-04T09:31:50.399,2023-04-04T09:03:46.830
609,Clerk-000003,Clerk,Check application form completeness,0,0.09,2023-04-04T09:30:00.000,2023-04-04T09:35:33.152,2023-04-04T09:30:00.000
605,Loan Officer-000003,Loan Officer,Design loan offer,0,0.0,2023-04-04T09:25:10.973,2023-04-04T09:36:22.174,2023-04-04T09:25:10.973
609,Clerk-000005,Clerk,Return application back to applicant,0,0.08,2023-04-04T09:35:33.152,2023-04-04T09:40:33.152,2023-04-04T09:35:33.152
605,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-04-04T09:36:22.174,2023-04-04T09:56:22.174,2023-04-04T09:36:22.174
603,Clerk-000002,Clerk,Cancel application,0,0.08,2023-04-04T10:01:32.205,2023-04-04T10:06:32.205,2023-04-04T10:01:32.205
610,Clerk-000001,Clerk,Check application form completeness,0,0.13,2023-04-04T10:00:00.000,2023-04-04T10:07:35.859,2023-04-04T10:00:00.000
598,Clerk-000004,Clerk,Cancel application,0,0.08,2023-04-04T10:19:31.908,2023-04-04T10:24:31.908,2023-04-04T10:19:31.908
609,Applicant-000001,Applicant,Applicant completes form,0,0.0,2023-04-04T09:40:33.152,2023-04-04T10:40:33.152,2023-04-04T09:40:33.152
604,Loan Officer-000001,Loan Officer,Assess loan risk,0,0.0,2023-04-04T10:33:04.984,2023-04-04T10:53:04.984,2023-04-04T10:33:04.984
611,Clerk-000003,Clerk,Check application form completeness,0,0.42,2023-04-04T10:30:00.000,2023-04-04T10:55:23.520,2023-04-04T10:30:00.000
605,Clerk-000002,Clerk,Cancel application,0,0.08,2023-04-04T10:56:22.174,2023-04-04T11:01:22.174,2023-04-04T10:56:22.174
607,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-04-04T10:41:53.167,2023-04-04T11:01:53.167,2023-04-04T10:41:53.167
607,Loan Officer-000001,Loan Officer,Design loan offer,0,0.0,2023-04-04T11:01:53.167,2023-04-04T11:03:37.452,2023-04-04T11:01:53.167
604,Loan Officer-000002,Loan Officer,Design loan offer,0,0.0,2023-04-04T10:53:04.984,2023-04-04T11:10:26.973,2023-04-04T10:53:04.984
606,Loan Officer-000003,Loan Officer,Assess loan risk,0,0.0,2023-04-04T10:54:29.772,2023-04-04T11:14:29.772,2023-04-04T10:54:29.772
609,Clerk-000005,Clerk,Check application form completeness,0,0.58,2023-04-04T10:40:33.152,2023-04-04T11:15:29.298,2023-04-04T10:40:33.152
610,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-04-04T10:07:35.859,2023-04-04T11:17:33.305,2023-04-04T10:07:35.859
606,Loan Officer-000004,Loan Officer,Design loan offer,0,0.0,2023-04-04T11:14:29.772,2023-04-04T11:20:05.903,2023-04-04T11:14:29.772
607,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-04-04T11:03:37.452,2023-04-04T11:23:37.452,2023-04-04T11:03:37.452
604,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-04-04T11:10:26.973,2023-04-04T11:30:26.973,2023-04-04T11:10:26.973
608,Loan Officer-000001,Loan Officer,Assess loan risk,0,0.0,2023-04-04T11:15:15.763,2023-04-04T11:35:15.763,2023-04-04T11:15:15.763
606,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-04-04T11:23:37.452,2023-04-04T11:43:37.452,2023-04-04T11:20:05.903
613,Clerk-000004,Clerk,Check application form completeness,0,0.39,2023-04-04T11:30:00.000,2023-04-04T11:53:36.743,2023-04-04T11:30:00.000
609,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-04-04T11:17:33.305,2023-04-04T11:55:38.823,2023-04-04T11:15:29.298
611,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-04-04T10:55:23.520,2023-04-04T12:03:33.146,2023-04-04T10:55:23.520
612,Clerk-000001,Clerk,Check application form completeness,0,1.38,2023-04-04T11:00:00.000,2023-04-04T12:22:33.151,2023-04-04T11:00:00.000
611,Loan Officer-000002,Loan Officer,Assess loan risk,0,0.0,2023-04-04T12:03:33.146,2023-04-04T12:23:33.146,2023-04-04T12:03:33.146
613,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-04-04T11:55:38.823,2023-04-04T12:24:41.702,2023-04-04T11:53:36.743
612,Clerk-000002,Clerk,Return application back to applicant,0,0.08,2023-04-04T12:22:33.151,2023-04-04T12:27:33.151,2023-04-04T12:22:33.151
607,Clerk-000007,Clerk,Cancel application,0,0.08,2023-04-04T12:23:37.452,2023-04-04T12:28:37.452,2023-04-04T12:23:37.452
604,Clerk-000008,Clerk,Cancel application,0,0.08,2023-04-04T12:30:26.973,2023-04-04T12:35:26.973,2023-04-04T12:30:26.973
610,Loan Officer-000003,Loan Officer,Assess loan risk,0,0.0,2023-04-04T12:24:42.237,2023-04-04T12:44:42.237,2023-04-04T12:24:42.237
609,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-04-04T12:24:52.209,2023-04-04T12:44:52.209,2023-04-04T12:24:52.209
608,Clerk-000004,Clerk,Reject application,0,0.17,2023-04-04T12:35:15.763,2023-04-04T12:45:15.763,2023-04-04T12:35:15.763
610,Loan Officer-000001,Loan Officer,Design loan offer,0,0.0,2023-04-04T12:44:42.237,2023-04-04T12:46:41.473,2023-04-04T12:44:42.237
609,Loan Officer-000002,Loan Officer,Design loan offer,0,0.0,2023-04-04T12:44:52.209,2023-04-04T12:48:00.885,2023-04-04T12:44:52.209
606,Clerk-000006,Clerk,Approve application,0,0.08,2023-04-04T12:43:37.452,2023-04-04T12:48:37.452,2023-04-04T12:43:37.452
615,Clerk-000005,Clerk,Check application form completeness,0,0.4,2023-04-04T12:30:00.000,2023-04-04T12:54:10.533,2023-04-04T12:30:00.000
616,Clerk-000002,Clerk,Check application form completeness,0,0.08,2023-04-04T13:00:00.000,2023-04-04T13:04:45.194,2023-04-04T13:00:00.000
610,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-04-04T12:46:41.473,2023-04-04T13:06:41.473,2023-04-04T12:46:41.473
609,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-04-04T12:48:00.885,2023-04-04T13:08:00.885,2023-04-04T12:48:00.885
616,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-04-04T13:04:45.194,2023-04-04T13:16:07.087,2023-04-04T13:04:45.194
614,Clerk-000003,Clerk,Check application form completeness,0,1.36,2023-04-04T12:00:00.000,2023-04-04T13:21:43.028,2023-04-04T12:00:00.000
612,Applicant-000001,Applicant,Applicant completes form,0,0.0,2023-04-04T12:27:33.151,2023-04-04T13:27:33.151,2023-04-04T12:27:33.151
612,Clerk-000006,Clerk,Check application form completeness,0,0.05,2023-04-04T13:27:33.151,2023-04-04T13:30:22.175,2023-04-04T13:27:33.151
611,Clerk-000004,Clerk,Reject application,0,0.17,2023-04-04T13:23:33.146,2023-04-04T13:33:33.146,2023-04-04T13:23:33.146
614,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-04-04T13:21:43.028,2023-04-04T13:37:06.133,2023-04-04T13:21:43.028
615,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-04-04T12:54:10.533,2023-04-04T13:47:36.723,2023-04-04T12:54:10.533
617,Clerk-000005,Clerk,Check application form completeness,0,0.32,2023-04-04T13:30:00.000,2023-04-04T13:49:28.089,2023-04-04T13:30:00.000
612,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-04-04T13:37:06.133,2023-04-04T13:51:33.271,2023-04-04T13:30:22.175
616,Loan Officer-000003,Loan Officer,Assess loan risk,0,0.0,2023-04-04T13:31:42.584,2023-04-04T13:51:42.584,2023-04-04T13:31:42.584
616,Loan Officer-000002,Loan Officer,Design loan offer,0,0.0,2023-04-04T13:51:42.584,2023-04-04T14:01:32.280,2023-04-04T13:51:42.584
615,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-04-04T13:47:36.723,2023-04-04T14:07:36.723,2023-04-04T13:47:36.723
618,Clerk-000007,Clerk,Check application form completeness,0,0.15,2023-04-04T14:00:00.000,2023-04-04T14:09:02.000,2023-04-04T14:00:00.000
615,Loan Officer-000002,Loan Officer,Design loan offer,0,0.0,2023-04-04T14:07:36.723,2023-04-04T14:09:39.720,2023-04-04T14:07:36.723
613,Loan Officer-000001,Loan Officer,Assess loan risk,0,0.0,2023-04-04T13:49:42.415,2023-04-04T14:09:42.415,2023-04-04T13:49:42.415
610,Clerk-000003,Clerk,Cancel application,0,0.08,2023-04-04T14:06:41.473,2023-04-04T14:11:41.473,2023-04-04T14:06:41.473
609,Clerk-000006,Clerk,Cancel application,0,0.08,2023-04-04T14:08:00.885,2023-04-04T14:13:00.885,2023-04-04T14:08:00.885
618,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-04-04T14:09:02.000,2023-04-04T14:16:08.130,2023-04-04T14:09:02.000
616,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-04-04T14:01:32.280,2023-04-04T14:21:32.280,2023-04-04T14:01:32.280
617,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-04-04T13:49:28.089,2023-04-04T14:22:31.551,2023-04-04T13:49:28.089
614,Loan Officer-000003,Loan Officer,Assess loan risk,0,0.0,2023-04-04T14:07:29.328,2023-04-04T14:27:29.328,2023-04-04T14:07:29.328
615,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-04-04T14:09:39.720,2023-04-04T14:29:39.720,2023-04-04T14:09:39.720
619,Clerk-000005,Clerk,Check application form completeness,0,0.04,2023-04-04T14:30:00.000,2023-04-04T14:32:37.494,2023-04-04T14:30:00.000
618,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-04-04T14:16:08.130,2023-04-04T14:36:08.130,2023-04-04T14:16:08.130
617,Loan Officer-000002,Loan Officer,Assess loan risk,0,0.0,2023-04-04T14:22:31.551,2023-04-04T14:42:31.551,2023-04-04T14:22:31.551
618,Loan Officer-000001,Loan Officer,Design loan offer,0,0.0,2023-04-04T14:36:08.130,2023-04-04T14:43:23.465,2023-04-04T14:36:08.130
618,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-04-04T14:43:23.465,2023-04-04T15:03:23.465,2023-04-04T14:43:23.465
619,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-04-04T14:32:37.494,2023-04-04T15:04:59.895,2023-04-04T14:32:37.494
612,Loan Officer-000003,Loan Officer,Assess loan risk,0,0.0,2023-04-04T14:49:24.041,2023-04-04T15:09:24.041,2023-04-04T14:49:24.041
612,Loan Officer-000004,Loan Officer,Design loan offer,0,0.0,2023-04-04T15:09:24.041,2023-04-04T15:09:47.706,2023-04-04T15:09:24.041
613,Clerk-000007,Clerk,Reject application,0,0.17,2023-04-04T15:09:42.415,2023-04-04T15:19:42.415,2023-04-04T15:09:42.415
616,Clerk-000004,Clerk,Approve application,0,0.08,2023-04-04T15:21:32.280,2023-04-04T15:26:32.280,2023-04-04T15:21:32.280
612,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-04-04T15:09:47.706,2023-04-04T15:29:47.706,2023-04-04T15:09:47.706
620,Clerk-000008,Clerk,Check application form completeness,0,0.54,2023-04-04T15:00:00.000,2023-04-04T15:32:38.654,2023-04-04T15:00:00.000
615,Clerk-000006,Clerk,Cancel application,0,0.08,2023-04-04T15:29:39.720,2023-04-04T15:34:39.720,2023-04-04T15:29:39.720
614,Clerk-000003,Clerk,Reject application,0,0.17,2023-04-04T15:27:29.328,2023-04-04T15:37:29.328,2023-04-04T15:27:29.328
619,Loan Officer-000002,Loan Officer,Assess loan risk,0,0.0,2023-04-04T15:30:32.754,2023-04-04T15:50:32.754,2023-04-04T15:30:32.754
617,Clerk-000007,Clerk,Reject application,0,0.17,2023-04-04T15:42:31.551,2023-04-04T15:52:31.551,2023-04-04T15:42:31.551
621,Clerk-000005,Clerk,Check application form completeness,0,0.42,2023-04-04T15:30:00.000,2023-04-04T15:55:29.659,2023-04-04T15:30:00.000
622,Clerk-000004,Clerk,Check application form completeness,0,0.08,2023-04-05T08:00:00.000,2023-04-05T08:04:55.225,2023-04-04T16:00:00.000
618,Clerk-000008,Clerk,Approve application,0,0.08,2023-04-05T08:00:00.000,2023-04-05T08:05:00.000,2023-04-04T16:03:23.465
612,Clerk-000006,Clerk,Cancel application,0,0.08,2023-04-05T08:00:00.000,2023-04-05T08:05:00.000,2023-04-04T16:29:47.706
619,Clerk-000003,Clerk,Reject application,0,0.17,2023-04-05T08:00:00.000,2023-04-05T08:10:00.000,2023-04-04T16:50:32.754
620,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-04-04T15:32:38.654,2023-04-05T08:14:44.546,2023-04-04T15:32:38.654
620,Loan Officer-000001,Loan Officer,Assess loan risk,0,0.0,2023-04-05T08:14:44.546,2023-04-05T08:34:44.546,2023-04-05T08:14:44.546
620,Loan Officer-000003,Loan Officer,Design loan offer,0,0.0,2023-04-05T08:34:44.546,2023-04-05T09:03:06.931,2023-04-05T08:34:44.546
623,Clerk-000007,Clerk,Check application form completeness,0,0.88,2023-04-05T08:30:00.000,2023-04-05T09:22:35.247,2023-04-05T08:30:00.000
620,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-04-05T09:03:06.931,2023-04-05T09:23:06.931,2023-04-05T09:03:06.931
621,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-04-04T15:55:29.659,2023-04-05T09:31:19.315,2023-04-04T15:55:29.659
624,Clerk-000005,Clerk,Check application form completeness,0,0.58,2023-04-05T09:00:00.000,2023-04-05T09:34:56.427,2023-04-05T09:00:00.000
622,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-04-05T08:14:44.546,2023-04-05T09:39:25.511,2023-04-05T08:04:55.225
621,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-04-05T09:31:19.315,2023-04-05T09:51:19.315,2023-04-05T09:31:19.315
625,Clerk-000004,Clerk,Check application form completeness,0,0.36,2023-04-05T09:30:00.000,2023-04-05T09:51:48.251,2023-04-05T09:30:00.000
624,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-04-05T09:39:25.511,2023-04-05T09:55:03.956,2023-04-05T09:34:56.427
621,Loan Officer-000001,Loan Officer,Design loan offer,0,0.0,2023-04-05T09:51:19.315,2023-04-05T09:56:10.919,2023-04-05T09:51:19.315
622,Loan Officer-000002,Loan Officer,Assess loan risk,0,0.0,2023-04-05T09:39:25.511,2023-04-05T09:59:25.511,2023-04-05T09:39:25.511
621,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-04-05T09:56:10.919,2023-04-05T10:16:10.919,2023-04-05T09:56:10.919
626,Clerk-000003,Clerk,Check application form completeness,0,0.29,2023-04-05T10:00:00.000,2023-04-05T10:17:17.171,2023-04-05T10:00:00.000
623,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-04-05T09:31:19.315,2023-04-05T10:20:11.725,2023-04-05T09:22:35.247
624,Loan Officer-000003,Loan Officer,Assess loan risk,0,0.0,2023-04-05T10:05:36.215,2023-04-05T10:25:36.215,2023-04-05T10:05:36.215
620,Clerk-000007,Clerk,Approve application,0,0.08,2023-04-05T10:23:06.931,2023-04-05T10:28:06.931,2023-04-05T10:23:06.931
624,Loan Officer-000001,Loan Officer,Design loan offer,0,0.0,2023-04-05T10:25:36.215,2023-04-05T10:32:23.958,2023-04-05T10:25:36.215
623,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-04-05T10:20:11.725,2023-04-05T10:40:11.725,2023-04-05T10:20:11.725
623,Loan Officer-000002,Loan Officer,Design loan offer,0,0.0,2023-04-05T10:40:11.725,2023-04-05T10:44:17.269,2023-04-05T10:40:11.725
625,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-04-05T09:55:03.956,2023-04-05T10:44:58.105,2023-04-05T09:51:48.251
627,Clerk-000005,Clerk,Check application form completeness,0,0.27,2023-04-05T10:30:00.000,2023-04-05T10:46:22.850,2023-04-05T10:30:00.000
624,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-04-05T10:32:23.958,2023-04-05T10:52:23.958,2023-04-05T10:32:23.958
628,Clerk-000008,Clerk,Check application form completeness,0,0.02,2023-04-05T11:00:00.000,2023-04-05T11:01:21.107,2023-04-05T11:00:00.000
623,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-04-05T10:44:17.269,2023-04-05T11:04:17.269,2023-04-05T10:44:17.269
625,Loan Officer-000003,Loan Officer,Assess loan risk,0,0.0,2023-04-05T10:44:58.105,2023-04-05T11:04:58.105,2023-04-05T10:44:58.105
622,Clerk-000004,Clerk,Reject application,0,0.17,2023-04-05T10:59:25.511,2023-04-05T11:09:25.511,2023-04-05T10:59:25.511
626,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-04-05T10:20:11.725,2023-04-05T11:14:38.774,2023-04-05T10:17:17.171
625,Loan Officer-000001,Loan Officer,Design loan offer,0,0.0,2023-04-05T11:04:58.105,2023-04-05T11:15:32.273,2023-04-05T11:04:58.105
628,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-04-05T11:14:38.774,2023-04-05T11:17:44.097,2023-04-05T11:01:21.107
621,Clerk-000006,Clerk,Cancel application,0,0.08,2023-04-05T11:16:10.919,2023-04-05T11:21:10.919,2023-04-05T11:16:10.919
627,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-04-05T10:46:22.850,2023-04-05T11:33:20.784,2023-04-05T10:46:22.850
629,Clerk-000007,Clerk,Check application form completeness,0,0.07,2023-04-05T11:30:00.000,2023-04-05T11:34:16.981,2023-04-05T11:30:00.000
626,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-04-05T11:14:38.774,2023-04-05T11:34:38.774,2023-04-05T11:14:38.774
625,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-04-05T11:15:32.273,2023-04-05T11:35:32.273,2023-04-05T11:15:32.273
626,Loan Officer-000003,Loan Officer,Design loan offer,0,0.0,2023-04-05T11:34:38.774,2023-04-05T11:42:56.501,2023-04-05T11:34:38.774
629,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-04-05T11:34:16.981,2023-04-05T11:48:09.658,2023-04-05T11:34:16.981
627,Loan Officer-000002,Loan Officer,Assess loan risk,0,0.0,2023-04-05T11:33:20.784,2023-04-05T11:53:20.784,2023-04-05T11:33:20.784
624,Clerk-000005,Clerk,Cancel application,0,0.08,2023-04-05T11:52:23.958,2023-04-05T11:57:23.958,2023-04-05T11:52:23.958
627,Loan Officer-000001,Loan Officer,Design loan offer,0,0.0,2023-04-05T11:53:20.784,2023-04-05T11:59:26.093,2023-04-05T11:53:20.784
630,Clerk-000002,Clerk,Check application form completeness,0,0.01,2023-04-05T12:00:00.000,2023-04-05T12:00:45.573,2023-04-05T12:00:00.000
626,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-04-05T11:42:56.501,2023-04-05T12:02:56.501,2023-04-05T11:42:56.501
623,Clerk-000004,Clerk,Cancel application,0,0.08,2023-04-05T12:04:17.269,2023-04-05T12:09:17.269,2023-04-05T12:04:17.269
628,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-04-05T11:58:19.982,2023-04-05T12:18:19.982,2023-04-05T11:58:19.982
